Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kuwait,KWT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,96.62200165,96.7460022,96.88300323,97.00299835,97.13800049,97.20500183,97.23899841,97.27799988,97.28800201,97.34400177,97.41799927,97.49199677,97.61299896,97.70200348,97.77799988,97.47799683,97.04599762,96.38400269,96.375,96.33899689,96.44999695,96.41999817,96.38400269,96.36499786,96.41899872,96.5059967,96.51200104,96.5719986,96.62000275,96.66300201
Latin America & Caribbean (excluding high income),LAC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,72.0244576,72.20115015,72.70083479,73.4507641,73.70035351,74.0670031,73.79760446,74.5301397,74.19397759,74.45657378,74.37408296,74.59109971,74.89920182,75.03310297,75.09121348,75.88979103,76.58084695,77.13452176,78.09692929,78.60917062,79.15905086,79.23178094,79.9286657,80.08909608,80.32641201,80.67586495,80.6009889,80.52053871,80.76123406,80.94568337
Lao PDR,LAO,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,7.119999886,7.248000145,7.478000164,7.638999939,7.907000065,8.425000191,9.013999939,9.755999565,10.375,11.13899994,11.78199959,12.4289999,13.10099983,14.01799965,14.88300037,15.36400032,16.46100044,17.56200027,18.63699913,19.72699928,20.54000092,21.48800087,22.42900085,23.20599937,24.04999924,24.72999954,25.38899994,26.16300011,26.88199997,27.53899956
Lebanon,LBN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,55.18399811,55.3030014,55.54899979,55.82699966,56.12900162,56.48300171,57.04899979,57.56000137,58.47600174,59.23899841,59.99300003,60.79000092,61.49900055,62.22000122,62.90299988,63.65000153,64.32499695,64.85399628,65.41899872,65.98699951,66.62599945,67.22100067,67.80599976,68.36399841,68.95500183,69.56600189,70.21299744,70.84999847,71.44200134,71.99299622
Liberia,LBR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,35.1969986,35.01200104,34.72800064,34.51300049,34.28699875,35.02999878,36.74900055,37.95800018,39.20199966,40.65800095,41.06600189,41.81900024,41.11899948,41.70100021,42.51100159,43.45600128,44.52899933,45.43199921,46.24300003,47.13299942,48.1609993,49.20399857,50.30500031,50.86500168,51.37599945,51.81299973,52.51900101,53.11700058,53.57099915,54.0379982
Libya,LBY,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,49.09899902,49.47499847,49.90200043,50.26900101,50.7820015,51.25600052,51.82699966,52.57899857,53.1590004,53.63800049,54.45199966,54.92399979,55.47600174,56.08800125,56.67599869,57.35900116,58.12099838,58.82899857,59.69100189,60.38199997,61.22200012,61.57500076,62.40599823,63.18199921,63.97100067,64.70800018,65.31300354,65.96700287,66.54699707,67.06300354
St. Lucia,LCA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,65.27700043,65.93000031,66.06099701,61.19200134,64.14499664,62.59500122,71.06300354,69.97799683,71.19799805,71.29000092,73.26100159,74.73000336,76.22799683,76.08699799,75.47200012,76.35600281,77.26000214,77.2009964,77.65599823,78.20899963,78.59500122,79.12999725,79.60600281,80.1190033,80.55999756,80.66999817,80.9240036,81.13800049,81.44200134,81.70500183
Latin America & Caribbean,LCN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,72.43882764,72.60665699,73.05434655,73.82350428,74.08382513,74.4316007,74.22639062,74.95031395,74.66359406,74.92597878,74.81951772,75.05469332,75.35957943,75.46687011,75.5215814,76.28744621,76.97621522,77.47511992,78.40808554,78.92532412,79.46717209,79.53165724,80.19202379,80.35572637,80.57141715,80.89257675,80.82242197,80.77619479,81.02169608,81.20927961
Least developed countries: UN classification,LDC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,17.23562882,17.28815858,17.43216487,17.68610573,18.21852624,18.87683859,19.31134005,19.64321338,19.9237162,20.13173483,20.41813013,20.77507583,21.15590652,21.58668953,21.9499511,22.63376943,23.14257629,23.72208144,24.38500145,24.94396472,25.55142659,26.32932095,26.87939782,27.44891255,28.12632317,28.76157423,29.53461699,30.16046486,30.70361703,31.19291639
Low income,LIC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,18.40995237,18.4388236,18.55246658,18.64938561,18.81945561,19.14953402,19.41930685,19.712333,20.08465551,20.03702112,20.17468944,20.32619528,20.50704736,20.7743311,20.99106708,21.6372521,22.30762775,23.11688592,23.84001346,24.61494884,25.38760941,26.21880141,26.74481171,27.45541573,28.17771656,28.69869803,29.16082233,29.68116578,30.17338354,30.62025706
Liechtenstein,LIE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,24.66399956,29.17099953,32.63899994,26.79299927,28.0170002,34.27500153,30.08499908,27.61199951,28.26399994,29.00799942,30.13400078,31.35099983,32.17699814,32.88399887,33.64099884,34.62599945,35.57699966,36.27399826,37.21500015,37.38399887,38.7480011,40.10599899,40.91199875,41.58300018,42.22700119,44.03300095,43.4679985,44.02700043,44.55699921,45.04100037
Lower middle income,LMC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,23.65035272,23.84475786,24.18674008,24.33093826,24.71165763,25.05518407,25.47394636,25.89274925,26.0338446,26.254948,26.61955343,27.10592201,27.38907035,27.65669788,28.12134702,28.98348825,29.75534882,30.47301676,31.27851339,31.88269825,33.17785381,34.5630392,35.27702925,35.95164667,36.72623788,37.49832881,38.43598735,39.4464402,40.08214756,40.6666379
Low & middle income,LMY,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.20168665,28.66912591,29.73882012,30.77406749,32.03798411,32.76634598,33.49209722,33.88390096,34.06757247,34.31178683,34.80759937,35.48718023,35.98738155,37.04505804,37.60851774,38.69322446,39.37505251,40.27639078,41.33938666,41.98700925,43.11502519,44.02133855,45.44016542,46.71582812,47.75369424,48.67117867,49.57454303,50.2693698,50.80547955,51.28034642
Lesotho,LSO,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,54.82400131,54.89099884,55.03300095,55.14699936,55.37099838,55.5890007,55.95700073,56.42100143,56.92900085,57.31100082,57.7480011,58.31499863,58.73099899,59.2480011,59.69599915,60.0870018,60.49300003,60.80899811,61.3429985,61.69300079,62.01499939,62.39300156,62.90000153,63.32699966,63.77600098,64.24500275,64.92099762,65.44300079,65.8789978,66.34999847
Late-demographic dividend,LTE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.86373989,29.59168552,30.86926484,32.37501891,34.11633707,35.28404103,36.04643395,36.5684703,36.69604868,37.22806753,37.82295036,38.96472058,39.83051296,41.25273718,42.15484396,43.25126357,43.94338063,44.89634006,46.09741437,46.74779892,47.84121013,48.42335709,50.50997563,52.44484211,53.9217212,55.06938943,56.30268374,56.9898056,57.68991795,58.30679013
Lithuania,LTU,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,55.29000092,56.27700043,57.09600067,58.17499924,58.87799835,59.83300018,60.58200073,61.05199814,62.5890007,63.82600021,66.02600098,65.52300262,64.06700134,66.76200104,67.73300171,69.19799805,71.65699768,75.11499786,75.67500305,76.89900208,77.14299774,77.48899841,77.70800018,77.06500244,76.90699768,78.89800262,79.03500366,78.68599701,79.05500031,79.35199738
Luxembourg,LUX,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,89.27500153,89.49900055,90.08699799,89.10900116,88.45300293,91.59400177,92.16899872,91.55999756,91.61799622,92.13200378,92.30200195,92.4240036,92.08999634,91.97200012,93.125,93.61499786,93.38800049,92.68599701,95.1190033,94.47399902,94.96199799,95.17199707,94.79399872,94.91799927,94.85700226,94.72100067,95.99900055,95.43199921,95.42500305,95.5490036
Latvia,LVA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,61.18399811,62.63199997,63.48600006,64.67900085,65.3690033,66.03700256,61.88999939,63.61700058,67.15000153,68.28700256,69.56999969,72.36799622,71.48100281,72.5739975,74.77700043,75.20800018,76.72899628,76.83100128,78.56300354,80.68499756,80.72499847,81.13500214,81.5719986,82.6780014,82.22699738,81.60800171,82.94200134,82.97799683,83.2009964,83.53199768
"Macao SAR, China",MAC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,81.37799835,81.56400299,81.98999786,82.40299988,83.0759964,83.65799713,84.33699799,84.82900238,85.52100372,87.06600189,85.64299774,86.97299957,88.3010025,89.6289978,90.1190033,91.48799896,93.88800049,93.31600189,94.9940033,95.80400085,96.19599915,96.3769989,96.47100067,95.59200287,95.45800018,96.08300018,97.08399963,97.27200317,97.35700226,97.39900208
St. Martin (French part),MAF,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,20.12100029,20.44400024,20.78300095,20.78300095,21.23699951,21.1989994,21.84399986,21.95999908,22.5720005,23.17700005,23.26399994,23.82500076,24.41799927,22.77099991,22.61899948,24.03000069,24.77000046,24.67499924,25.18899918,25.84199905,26.2840004,27.88999939,28.8010006,29.80999947,30.34900093,31.31299973,32.02999878,32.90599823,33.67599869,34.30699921
Monaco,MCO,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,37.16799927,37.52399826,40.73400116,39.88299942,42.86600113,46.69499969,48.40000153,44.58100128,42.2140007,39.79600143,39.30500031,40.51200104,46.24900055,48.31700134,48.35300064,55.53099823,57.56999969,58.12900162,61.92900085,63.23400116,63.60400009,64.03700256,62.30599976,61.04299927,58.51900101,57.70000076,59.54199982,55.78099823,55.74599838,56.12599945
Madagascar,MDG,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,12.09700012,12.18400002,12.28899956,12.4090004,12.50699997,12.64999962,12.8380003,13.04899979,13.31000042,13.6079998,14.01299953,14.18099976,14.62800026,15.34000015,15.88000011,17.20199966,18.64500046,20.19599915,21.56800079,23.06599998,24.65999985,26.34300041,27.19300079,27.95400047,28.63800049,29.28199959,29.87400055,30.47299957,31.00099945,31.47599983
Maldives,MDV,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,47.12400055,47.89500046,48.72600174,49.55400085,50.36399841,51.11000061,51.82099915,52.57799911,53.40100098,54.35200119,55.20000076,55.8030014,56.18199921,57.82500076,59.93899918,61.2480011,62.89799881,64.4260025,66.46399689,67.88999939,69.14700317,70.59100342,71.92900085,73.15100098,74.32800293,75.38500214,75.97499847,76.47200012,76.9489975,77.3219986
Middle East & North Africa,MEA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,45.27678072,44.50991953,46.94229243,47.15771375,48.83671557,49.75793222,50.60887399,52.02886609,52.82356808,51.81251046,53.42090527,54.87707495,53.64687481,52.21085107,52.86586569,54.16829348,54.30307816,56.80293999,57.72219175,59.8913916,61.24052665,63.43665925,63.05973263,63.80956559,65.0009784,65.50502533,65.89209763,66.33352291,66.87536524,67.32349538
Mexico,MEX,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,71.08000183,71.44000244,71.77400208,73.36499786,74.93000031,72.45899963,69.81099701,71.79699707,70.30899811,71.24900055,72.2539978,73.1309967,74.01599884,74.79100037,75.69300079,76.52400208,77.26499939,78.08499908,79.77300262,79.79699707,79.90499878,79.79000092,79.69799805,79.53800201,79.42099762,79.15000153,78.55699921,78.59999847,78.81800079,78.95200348
Marshall Islands,MHL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.99007507,29.4956485,30.65040373,31.76956177,33.13894373,33.90846661,34.68262539,35.09565865,35.27545814,35.55543975,36.10014275,36.84410905,37.38964243,38.53536332,39.15019603,40.29498889,40.99433553,41.93347906,43.05551655,43.72008541,44.91509339,45.86037108,47.40993256,48.7855469,49.90412649,50.92308517,51.93118103,52.69915719,53.30124581,53.84064359
North Macedonia,MKD,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,38.84199905,38.95100021,39.24599838,39.60100174,40.0359993,40.57400131,41.15499878,41.92900085,42.72100067,43.52600098,44.49300003,45.72200012,47.11299896,48.40200043,49.3429985,50.4129982,54.03900146,54.77099991,55.25,55.43500137,55.75,57.93999863,53.9659996,55.46099854,58.04899979,59.18099976,59.41799927,58.48400116,58.97900009,59.35300064
Mali,MLI,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,16.54999924,16.63199997,16.79899979,16.98900032,17.12700081,17.40800095,17.65200043,18.00200081,18.3939991,18.5890007,19.24099922,19.64599991,20.21100044,20.6079998,21.15299988,21.52300072,22.08799934,22.71699905,23.19400024,23.89800072,24.7140007,25.36899948,25.96899986,27.12299919,32.0320015,32.28499985,31.71100044,31.13199997,31.875,32.43999863
Malta,MLT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,70.18800354,70.51799774,70.85900116,71.19799805,71.58699799,72.10800171,72.68000031,73.19799805,73.79199982,74.57299805,76.55799866,77.39800262,80.83100128,81.86100006,82.56400299,84.49700165,86.26599884,88.61299896,87.53399658,86.50499725,87.07499695,88.85700226,88.0530014,89.20300293,91.04799652,91.20999908,90.20899963,90.69499969,90.98000336,91.1740036
Myanmar,MMR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,25.15699959,24.68400002,24.23500061,24.26099968,25.77099991,26.87199974,28.27400017,28.59300041,28.34000015,28.63599968,28.24900055,28.55599976,29.22599983,29.50399971,29.74200058,30.15600014,30.29299927,30.98399925,31.63500023,32.07400131,33.13999939,33.81600189,34.32500076,34.7120018,35.37799835,37.2159996,39.12400055,40.16500092,41.09500122,41.91899872
Middle East & North Africa (excluding high income),MNA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,36.88872036,37.22698376,39.89704956,39.88214477,40.65526412,41.71875236,42.57493116,44.04471184,45.0460436,43.80341452,45.64117465,47.23125478,45.87198131,44.2107215,44.76018031,46.0192347,46.14629397,48.37667503,49.32196956,51.27807375,52.32621337,54.64416963,53.98590137,54.40523569,55.49499669,56.11323444,56.41324116,57.11345984,57.79237381,58.37153612
Montenegro,MNE,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,73.87799835,73.9980011,73.93900299,74.13800049,74.36599731,74.57900238,74.78700256,75.05699921,75.40699768,75.88800049,76.43800354,77.42299652,78.0719986,80.56999969,82.01599884,82.26000214,81.79399872,83.23699951,84.71700287,85.60900116,86.1989975,86.84899902,89.66600037,87.86100006,83.81300354,84.7990036,85.88800049,84.98999786,85.02400208,85.14299774
Mongolia,MNG,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,42.30699921,42.45500183,42.60400009,42.34899902,38.94599915,40.1590004,39.29499817,38.92100143,39.5379982,42.45000076,42.94400024,44.70000076,45.34600067,49.14899826,48.86100006,49.63999939,49.23300171,49.36399841,50.5379982,56.22999954,55.56999969,54.4679985,58.00999832,60.15999985,60.13899994,59.46099854,61.9280014,62.80699921,63.36899948,63.9620018
Northern Mariana Islands,MNP,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,7.178999901,7.18900013,7.34800005,7.456999779,7.568999767,7.847000122,8.081999779,8.295000076,8.522000313,8.671999931,9.06799984,9.529999733,9.833000183,10.13099957,10.51200008,10.90699959,11.29500008,11.73700047,12.15999985,12.60499954,13.08300018,13.59700012,14.14599991,14.69499969,15.33100033,15.8210001,16.18400002,16.58600044,16.86599922,17.2140007
Mauritania,MRT,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,23.32799911,23.5170002,23.71299934,23.95599937,24.21100044,24.51600075,24.87199974,25.26199913,25.68499947,26.18199921,26.76199913,27.38400078,27.99500084,28.62800026,29.30699921,29.98699951,30.70000076,31.35099983,32.06200027,32.77899933,33.47700119,34.25699997,35.01800156,35.81900024,36.58800125,37.36199951,38.13499832,38.94900131,39.72499847,40.40499878
Mauritius,MUS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,37.55799866,38.92499924,40.54499817,42.2820015,44.82099915,45.20700073,45.93399811,46.02799988,46.71099854,47.73500061,51.51399994,54.97900009,55.72200012,60.55599976,62.15599823,64.57299805,65.82900238,66.9280014,68.26599884,70.94400024,72.71499634,73.54100037,74.51499939,75.50299835,76.42700195,77.28299713,78.09100342,78.70300293,79.23699951,79.67500305
Malawi,MWI,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,28.12800026,28.20800018,28.55900002,28.9279995,29.42700005,29.93499947,30.38299942,30.83799934,31.3409996,31.85300064,32.11999893,32.7140007,33.42100143,34.27999878,34.97299957,35.65399933,36.58000183,37.6230011,38.64199829,39.56100082,40.39500046,41.04600143,41.89599991,42.75099945,43.45700073,44.15800095,44.97700119,45.74399948,46.45700073,47.13000107
Malaysia,MYS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,47.20600128,47.76499939,49.11999893,50.45100021,51.76499939,53.34600067,55.86899948,56.59400177,57.68799973,56.99399948,58.27399826,61.11999893,62.17900085,64.69799805,65.48899841,65.2990036,67.39499664,68.40599823,71.12000275,70.65899658,71.86399841,71.39499664,71.67199707,71.89600372,72.83499908,73.18599701,73.59300232,74.07499695,74.48400116,74.87000275
North America,NAC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,84.4092263,84.56868958,84.79032066,84.88329212,85.0637498,85.31012641,85.51811303,85.82520568,86.13461058,86.48120076,87.28719724,88.08638661,88.31688525,88.62809951,88.8782182,89.09683744,89.19917108,89.64731015,90.57423914,90.75214503,90.44677417,90.41833044,90.47169937,90.43129779,90.41354442,90.52325898,90.54166219,90.4821548,90.60604615,90.73830019
Namibia,NAM,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,39.98199844,41.64500046,43.72600174,46.1969986,48.22100067,50.55699921,52.69300079,56.43399811,60.27399826,64.03500366,64.55000305,65.01499939,65.09100342,65.27799988,65.8789978,66.01899719,66.16799927,66.78199768,67.13500214,67.53199768,67.83799744,68.17700195,63.95700073,64.51000214,70.15200043,75.01200104,73.20899963,71.30799866,71.84100342,72.1989975
New Caledonia,NCL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,85.04399872,85.3710022,85.58899689,85.92700195,86.29699707,86.69300079,86.96900177,87.43199921,87.94499969,88.47200012,88.98100281,89.38800049,89.73400116,90.06300354,90.38400269,90.50700378,90.38899994,90.30000305,90.48500061,90.68800354,90.68800354,90.93000031,91.06700134,91.2440033,91.47799683,91.67299652,91.8730011,92.07499695,92.26499939,92.43399811
Niger,NER,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,10.82699966,10.87899971,10.97999954,11.09000015,11.22500038,11.3739996,11.52799988,11.82900047,12.01200008,12.17099953,12.52999973,12.81799984,13.1260004,13.33100033,13.6789999,14.02400017,14.28199959,14.71399975,14.9119997,15.34700012,15.63599968,16.04899979,16.41399956,16.93400002,17.36300087,17.83799934,18.29400063,18.73600006,19.17099953,19.56500053
Nigeria,NGA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,41.22999954,41.48199844,41.73400116,42.02600098,42.3219986,42.72100067,43.17200089,43.72399902,44.29100037,44.98300171,45.8030014,46.67499924,47.60699844,48.63399887,49.76200104,50.95299911,52.13299942,53.31600189,54.56600189,55.7820015,57.04000092,58.23500061,59.43299866,60.20600128,60.81100082,61.45700073,62.0890007,62.75600052,63.36399841,63.92699814
Nicaragua,NIC,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,70.52700043,70.93900299,71.38899994,71.66200256,71.84500122,71.95700073,72.22000122,72.47499847,72.60600281,72.77999878,73.02899933,73.27600098,73.45999908,73.26599884,72.8710022,73.85199738,72.04000092,74.99500275,76.15599823,76.30200195,76.21900177,76.30400085,76.43199921,76.56800079,77.14900208,77.66200256,78.10199738,78.91699982,79.59899902,80.1269989
Netherlands,NLD,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,86.18900299,86.3730011,86.71900177,87.94999695,87.6969986,87.97599792,88.17500305,87.52799988,88.01899719,88.16200256,88.6309967,89.06400299,89.73600006,89.78099823,89.0019989,89.5059967,90.2519989,90.50700378,90.86299896,91.51200104,91.94000244,91.95400238,92.64099884,92.60700226,92.44599915,92.43800354,92.36000061,92.40799713,92.57099915,92.71600342
Norway,NOR,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,86.26599884,86.31300354,86.45300293,86.54399872,86.96499634,86.69599915,87.20899963,87.77100372,88.0039978,88.3219986,88.59899902,89.16899872,89.13300323,89.92299652,90.36100006,90.59500122,90.63400269,90.83100128,91.71900177,91.95600128,91.65499878,91.64900208,91.68099976,91.54100037,91.87000275,92.07900238,92.26799774,91.91300201,92.13600159,92.27799988
Nepal,NPL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,8.168999672,8.25399971,8.357000351,8.56000042,8.706999779,8.923000336,9.161000252,9.361000061,9.583999634,9.868000031,10.09799957,10.27099991,10.51200008,10.79300022,11.06200027,11.32900047,11.61100006,11.96800041,12.36100006,12.79699993,13.25399971,13.74800014,14.25300026,14.80900002,15.2869997,15.64700031,16.13800049,16.59799957,16.99099922,17.33699989
Nauru,NRU,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,78.81500244,79.26200104,78.59300232,78.21299744,79,80.1969986,81.20600128,81.0059967,81.05500031,81.89700317,81.94799805,82.64099884,83.44999695,83.42900085,84.48500061,84.35399628,84.97699738,84.84700012,85.91600037,85.97299957,86.09300232,86.47499847,86.60299683,86.48300171,86.00099945,86.66799927,86.31600189,86.93599701,87.23699951,87.45899963
OECD members,OED,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,72.88533603,73.60301355,74.74725792,75.24034325,75.84008349,76.24458772,76.79132591,77.40529509,77.87328699,78.59637291,79.23343251,80.04307415,80.78110935,81.53279448,82.10446677,82.52847938,82.81852631,83.40101597,84.42967161,84.56118935,84.48563716,84.63003975,84.84525486,84.93653165,85.05078735,85.28551316,85.18505813,85.20062253,85.44337274,85.62771692
Oman,OMN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,87.26100159,87.58200073,87.81300354,88.01300049,88.09700012,88.13600159,86.7539978,85.17299652,83.24299622,80.99700165,82.02400208,83.0490036,83.93499756,84.77700043,85.46700287,86.00499725,86.59700012,87.02200317,90.86299896,93.5039978,93.55599976,93.97200012,94.43199921,94.70200348,94.93900299,95.11499786,95.23799896,95.34899902,95.44599915,95.52799988
Other small states,OSS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,49.14829316,49.98348631,51.10741024,52.03273854,52.80971335,53.51121497,54.18693625,54.79961319,55.64027752,56.73089329,57.35586717,58.09924234,58.73794259,59.1250328,59.88229693,60.9576882,61.606589,62.23827601,62.75835971,63.5834548,63.99077407,64.53781461,64.85429937,65.30160932,66.05172959,66.78887978,67.1090456,67.49484556,67.88061667,68.15571336
Pakistan,PAK,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,16.62599945,16.68099976,16.9489994,17.13400078,17.15399933,17.50799942,17.88899994,18.10099983,18.56100082,18.9829998,19.42000008,19.82699966,19.94000053,18.73399925,17.69199944,16.01499939,14.77200031,12.63399982,14.53499985,14.39999962,14.11200047,13.92700005,13.70699978,13.84500027,13.41600037,12.69900036,14.77900028,17.10700035,17.88699913,18.64599991
Panama,PAN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,85.96299744,85.61299896,85.72899628,86.1289978,85.32099915,85.0530014,86.26100159,87.33699799,87.58799744,88.97499847,87.46099854,87.40299988,87.43900299,88.03900146,86.51499939,86.66400146,86.96099854,82.4280014,81.96299744,82.78700256,83.77500153,83.08300018,80.72299957,81.59400177,82.60900116,81.0059967,81.63300323,82.18299866,82.33499908,82.4980011
Peru,PER,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,55.89599991,56.00400162,56.3769989,57.01599884,57.33499908,57.61899948,58.01699829,58.30899811,58.58100128,59.15000153,59.06299973,59.62599945,59.63399887,59.6230011,58.45700073,59.94499969,62.39300156,62.70100021,62.97299957,63.31399918,63.54999924,63.93399811,63.82899857,63.99499893,63.91400146,63.53300095,65.04499817,65.41999817,65.59999847,65.86100006
Philippines,PHL,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,53.43899918,52.91600037,53.31600189,53.95800018,55.81200027,56.23699951,59.25899887,61.52000046,60.50400162,62.88700104,63.36500168,63.59600067,64.22799683,64.61100006,65.29100037,65.66600037,65.82499695,66.69000244,67.50499725,68.01200104,68.39499664,68.98699951,69.75299835,69.71199799,71.04299927,72.75299835,74.77999878,75.80599976,76.39299774,76.98500061
Palau,PLW,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
